站點唯一 ID,站點 ID,站名,站點地址,經度,緯度
THB248852,248852,東石鄉公所,嘉義縣東石鄉東石村3號東石鄉公所前,120.15321,23.45844
THB248853,248853,東光,南投縣魚池鄉慶隆巷6-1號,120.965588825145,23.8899765314762
THB248854,248854,東光橋,南投縣魚池鄉投69線14k,120.957505,23.885831
THB248855,248855,東庄2,雲林縣元長鄉東興村東庄264號對面,120.33915,23.61739
THB248856,248856,東和國中,雲林縣古坑鄉文化路143號對面,120.56716,23.68574
THB248857,248857,東勢,雲林縣東勢鄉東勢東路115-1號,120.255893,23.674873
THB248858,248858,東暖新村,基隆市暖暖區源遠路259號,121.7551,25.09886
THB248859,248859,東過溪,雲林縣虎尾鎮頂竹圍3-6號對面,120.46722,23.72566
THB248860,248860,東興社區,彰化縣和美鎮鎮平里彰草路二段476號,120.504415814255,24.081333548277
THB248861,248861,東興國小,雲林縣崙背鄉羅厝村東興路1號對面,120.37363,23.7555
THB248862,248862,林內,嘉義縣六腳鄉林內70之13號,120.223673,23.485861
THB248863,248863,林內,雲林縣林內鄉中正路13號旁,120.61983,23.76173
THB248865,248865,板下,南投縣仁愛鄉臺14線76.7k,121.124659962779,24.0166999992859
THB248868,248868,觸口遊客中心,嘉義縣番路鄉台18線18.4K,120.58385,23.44585
THB248873,248873,芬園,彰化縣芬園鄉彰南路三段348號,120.6284951,24.0070675
THB248874,248874,芬園農會,彰化縣芬園鄉竹林村彰南路四段330號,120.6275692,24.0182379
THB248875,248875,虎尾圓環,雲林縣虎尾鎮光復路366號,120.43696,23.71019
THB248876,248876,虎尾溪,雲林縣斗六市西平路564號前,120.525788,23.721911
THB248877,248877,虎尾農工,雲林縣虎尾鎮博愛路65號對面,120.436773500365,23.71509653781
THB248878,248878,虎尾科技大學,雲林縣虎尾鎮林森路二段232號對面,120.42757,23.70299
THB248879,248879,金湖,雲林縣口湖鄉金湖村龍臺宮,120.14788,23.57528
THB248880,248880,金湖,雲林縣口湖鄉金湖村龍臺宮對面,120.14815,23.57518
THB248881,248881,北勢頭,彰化縣芬園鄉舊社村彰南路五段33號,120.6237441,24.0289289
THB248883,248883,台子村,雲林縣口湖鄉臺興路5-42號對面,120.14288,23.5617
THB248885,248885,外加道,南投縣魚池鄉五馬巷60號,120.965334641169,23.9198147583503
THB248887,248887,市子尾,彰化縣彰化市中正里中正路一段68號,120.5509757,24.0841968
THB248889,248889,中油布袋站,嘉義縣布袋鎮中國石油布袋加油站,120.166691,23.379884
THB248892,248892,民生社區,嘉義市西區新民路51號,120.431817,23.452242
THB248894,248894,民雄國中,嘉義縣民雄鄉民雄國中前,120.42093,23.55787
THB248895,248895,民雄國中,嘉義縣民雄鄉民雄國中對面,120.42093,23.55776
THB248896,248896,民雄稅捐處,嘉義縣民雄鄉建國路二段263之1號,120.433099,23.542723
THB248897,248897,民雄鄉公所,嘉義縣民雄鄉鄉公所前對面,120.428833,23.551242
THB248900,248900,永和村,南投縣中寮鄉投22線3.8K,120.730952223371,23.9228961348014
THB248903,248903,田尾,雲林縣二崙鄉田尾村田尾37-7號對面,120.41874,23.76106
THB248904,248904,石頭厝,嘉義縣中埔鄉中埔溪墘7-2號135線2.4K,120.512850643829,23.4328922801404
THB248905,248905,光華村,雲林縣臺西鄉光華村1號前,120.2108,23.69538
THB248906,248906,合成里,南投縣埔里鎮西安路三段199號,120.924549966339,24.0356999984212
THB248907,248907,合作金庫,南投縣埔里鎮 中山路二段304號,120.9675884,23.9654176
THB248912,248912,尖山,雲林縣水林鄉大山路152號,120.2181,23.55759
THB248914,248914,成功路口,南投縣國姓鄉中興路83號,120.85738,24.04188
THB248915,248915,收費站,南投縣仁愛鄉山林巷投80線8k,120.9981838,24.075161
THB248916,248916,旭光高中,南投縣草屯鎮中正路568-23號,120.695048,23.979242
THB248921,248921,江厝店,嘉義縣民雄鄉江厝店54之41號,120.42142,23.52469
THB248922,248922,江厝店,嘉義縣民雄鄉江厝店54之41號對面,120.4211,23.52431
THB248923,248923,汕尾,雲林縣虎尾鎮中興182號對面,120.453942844746,23.7241790944374
THB248924,248924,百姓公,雲林縣古坑鄉大湖口46號,120.56998,23.60923
THB248927,248927,竹子腳庄內,嘉義縣鹿草鄉竹子腳66之3號,120.287196,23.394449
THB248930,248930,竹圍,南投縣中寮鄉投22線5.2K,120.73855,23.92897
THB248931,248931,米粉宮,嘉義縣溪口鄉游東村米粉宮60號,120.40137,23.61271
THB248932,248932,西屯,雲林縣虎尾鎮大屯路301之7,120.38544,23.7034
THB248933,248933,西羊稠,雲林縣四湖鄉西羊稠候車亭對面,120.19294,23.6421
THB248935,248935,庄內,南投縣魚池鄉永川巷投69線15.9k,120.943222,23.882453
THB248937,248937,吳厝,雲林縣西螺鎮吳厝172-1號對面,120.421473,23.745416
THB248939,248939,吳鳳科技大學,嘉義縣民雄鄉建國路二段120號,120.436307,23.535424
THB248940,248940,孝親護理之家,嘉義縣水上鄉南和村後寮2之1號對面,120.364779,23.410547
THB248941,248941,宏仁國小,雲林縣水林鄉灣東村宏仁路30號,120.24122,23.60368
THB248942,248942,尾庄,嘉義縣梅山鄉中山路727號,120.546116,23.589185
THB248943,248943,更寮,嘉義縣六腳鄉更寮55號對面,120.23856,23.47942
THB248944,248944,秀潭,雲林縣土庫鎮秀潭7號對面,120.3511,23.65635
THB248945,248945,見晴山莊,南投縣仁愛鄉臺14甲線6.7k,121.158028,24.041125
THB248946,248946,芎蕉腳,雲林縣林內鄉重興村重興160號前,120.576023186289,23.7677008702786
THB248947,248947,坪林,南投縣草屯鎮中正路167號,120.763867,23.9857361
THB248949,248949,宜梧1,雲林縣口湖鄉光明路2號,120.19428,23.54855
THB248950,248950,宏仁女中,嘉義市東區忠孝路忠孝一街口,120.44733,23.50626
THB248951,248951,拔子腳,雲林縣口湖鄉拔拉43號,120.191412389618,23.5771006738376
THB248952,248952,明湖,南投縣水里鄉帝君巷21-9號,120.8708417,23.8669703
THB248953,248953,枋子嶺,南投縣中寮鄉投22線2.7K對面,120.721699969381,23.919299997999
THB248958,248958,東和,雲林縣古坑鄉東和村文化路97號對面,120.56931149487,23.6835093891513
THB248959,248959,東和里,新北市瑞芳區中山路36號對面,121.803789,25.106377
THB248960,248960,東新寶,彰化縣芳苑鄉颬漢高幹37-1對面,120.34976,23.9762
THB248963,248963,林厝寮,雲林縣四湖鄉中華路70號,120.17828,23.67382
THB248965,248965,松本超市,雲林縣崙背鄉中山路489-3號,120.34778,23.7618
THB248966,248966,松梅國小,嘉義縣朴子市345號對面(縣170號道路10.8km處(松梅國小對面)),120.249553,23.411481
THB248971,248971,社口,彰化縣芬園鄉芬草路二段311號對面,120.628809971396,24.0135799973249
THB248973,248973,芬園,彰化縣芬園鄉彰南路三段349號,120.62835,24.0071
THB248975,248975,虎尾分局,雲林縣虎尾鎮光復路151號,120.44469,23.70955
THB248980,248980,保長,雲林縣斗六市田頭5電杆,120.52673,23.70565
THB248981,248981,南山溪,南投縣仁愛鄉臺14線71.3k,121.088548,24.004664
THB248982,248982,南平山,南投縣埔里鎮中山路四段390-1號,120.918459,23.9779773
THB248986,248986,南勢竹,嘉義縣朴子市南竹里南勢竹53之3號對面,120.239817,23.416242
THB248989,248989,北門,雲林縣北港鎮153縣道15.9km處對面,120.27426,23.61784
THB248990,248990,北勢,雲林縣斗南鎮文安35-8號(文安國小側門)對面,120.481089972621,23.6923799977774
THB248993,248993,半路厝,南投縣南投市彰南路三段655號,120.6718426,23.9333702
THB248995,248995,台電苗圃,南投縣水里鄉帝君巷25號同向,120.87132,23.86913
THB248997,248997,四塊厝,雲林縣西螺鎮台1線252927號路燈斜對面,120.47596,23.78063
THB248999,248999,外車埕,南投縣水里鄉帝君巷投131線30k,120.863891815048,23.833930914271
THB249001,249001,市子尾,彰化縣彰化市中正里中正路一段68號對面,120.5510646,24.0843369
THB249004,249004,市場前,彰化縣鹿港鎮中山路154號,120.4352839,24.0539931
THB249007,249007,布袋鎮農會,嘉義縣布袋鎮興中里太平路116號布袋鎮農會前,120.16191,23.37911
THB249008,249008,平安村,南投縣中寮鄉投22線10K對面,120.77833,23.94132
THB249009,249009,平和厝,雲林縣虎尾鎮平和9之2號,120.455449,23.704299
THB249010,249010,正心中學,雲林縣斗六市西平路317號前,120.53077,23.71558
THB249013,249013,永元,南投縣國姓鄉港頭巷54號,120.86577,23.92655
THB249014,249014,永元,南投縣國姓鄉港頭巷55-1號,120.86572,23.92654
THB249015,249015,永和國小,南投縣中寮鄉投22線4.1K,120.733155469094,23.9245394553872
THB249016,249016,永定農會,雲林縣二崙鄉永定路341號對面,120.41709,23.79634
THB249018,249018,麥寮瓦磘,雲林縣麥寮鄉瓦磘村山寮74K0557BB12電線桿,120.26373,23.75806
THB249022,249022,伏龍宮,嘉義市西區博愛路二段408巷1號伏龍宮對面,120.43443,23.476769
THB249023,249023,中學路,南投縣南投市中學路與光榮北路口,120.6943,23.94895
THB249025,249025,安和路口,嘉義縣新港鄉南港142號對面,120.309013,23.560654
THB249026,249026,安和路口,嘉義縣新港鄉南港130號,120.30914,23.56055
THB249027,249027,安東國小,嘉義縣太保市安東國小前,120.307978,23.45785
THB249029,249029,尖山國小,雲林縣水林鄉大山村6號對面,120.22281,23.5612
THB249030,249030,朴子醫院,嘉義縣朴子市朴子醫院前,120.23438,23.46396
THB249032,249032,百姓公,雲林縣古坑鄉大湖口46對面,120.57005,23.60925
THB249035,249035,竹頭崎,嘉義縣中埔鄉臺三線295.4K,120.51907,23.39305
THB249037,249037,老塗獅,嘉義縣新港鄉嘉北公路老塗師國術館前對面,120.327094,23.559933
THB249038,249038,荖籘宅,嘉義市東區忠孝路721號,120.44586,23.50924
THB249039,249039,西平村,雲林縣古坑鄉古坑31電桿對面,120.55795,23.64742
THB249040,249040,西勢潭,雲林縣大埤鄉西鎮村西鎮24號對面,120.38426,23.62218
THB249041,249041,吳竹子腳,嘉義縣水上鄉中興路83號對面,120.405406,23.428734
THB249042,249042,吳厝,雲林縣西螺鎮吳厝里吳厝72-2號對面,120.42265,23.7448
THB249043,249043,妙音精舍,南投縣魚池鄉華山巷28-3號,120.947306922141,23.8848137213456
THB249044,249044,更寮,嘉義縣六腳鄉更寮55號,120.23905,23.4792
THB249045,249045,沙崙後1,雲林縣麥寮鄉崙後村沙崙後51-2號對面,120.26755,23.77206
THB249046,249046,沙崙後,雲林縣麥寮鄉崙後村沙崙後107號,120.26709,23.77403
THB249049,249049,豆周寮,彰化縣芬園鄉大彰路二段941號,120.61477,23.98799
THB249050,249050,赤庄,雲林縣林內鄉忠庄路口(國道3號涵洞)對面,120.606379970722,23.7603299980548
THB249051,249051,車路口,彰化縣彰化市信義里342號,120.54478,24.08314
THB249053,249053,卓運厝,雲林縣元長鄉卓運厝5號,120.35064,23.64332
THB249054,249054,卓運厝,雲林縣元長鄉卓運厝5號對面,120.3503,23.64331
THB249055,249055,受鎮宮,南投縣埔里鎮西安路三段臺21線37.6k,120.949584942782,24.0239269592233
THB249057,249057,和調里,彰化縣彰化市和調里31號,120.55417,24.084636
THB249058,249058,坪林,南投縣草屯鎮中正路167號(依附原臺汽公司站牌),120.76385,23.98595
THB249059,249059,坪頂,南投縣埔里鎮桃南路54號,120.9459304,23.9627632
THB249062,249062,忠孝北街,嘉義市東區忠孝路790-1號旁,120.442153,23.51588
THB249064,249064,怡然村,雲林縣大埤鄉農會怡然辦事處對面,120.40401,23.6374
THB249065,249065,嘉邑城隍廟,嘉義市東區吳鳳北路125號新太西藥房對面,120.45351,23.477282
THB249066,249066,拔子腳,雲林縣口湖鄉拔拉43號對面,120.191573,23.5769903
THB249067,249067,昌榮橋,南投縣國姓鄉中正路三段271之30號,120.850591,23.99802
THB249068,249068,枋子嶺,南投縣中寮鄉投22線2.7K,120.72171281439,23.9192099645434
THB249069,249069,枋橋,雲林縣斗南鎮將軍里大松19號前,120.523029971731,23.6545699980595
THB249070,249070,枋橋,雲林縣斗南鎮將軍里大松19號對面,120.523000464703,23.6544708090722
THB249074,249074,東石,嘉義縣東石鄉東石村36號東石派出所旁,120.15217,23.45822
THB249075,249075,東和,雲林縣古坑鄉東和村文化路97號前,120.569239971047,23.6834399981508
THB249076,249076,東明里,雲林縣斗南鎮新庄路43-7號對面,120.49442,23.68433
THB249078,249078,東勢,雲林縣東勢鄉東勢東路126號,120.256015,23.67472
THB249079,249079,東頭,嘉義縣新港鄉古民街31號對面,120.34993,23.55597
THB249082,249082,林內1,嘉義縣六腳鄉林內160號,120.22601,23.48507
THB249084,249084,林頭園,雲林縣口湖鄉林圍43號,120.19461,23.61653
THB249089,249089,青青草原,青青草原北端售票口前廣場,121.163782,24.059367
THB249090,249090,社口,雲林縣斗六市中山路392號,120.53798,23.69908
THB249098,249098,古坑圓環,雲林縣古坑鄉中山路217號,120.56091,23.64782
THB249099,249099,古坑圓環,雲林縣古坑鄉中山路217號對面,120.56111,23.64702
THB249100,249100,台子村,雲林縣口湖鄉臺興路5-42號,120.14305,23.56161
THB249101,249101,台斗坑,嘉義市東區忠孝路408號,120.45287,23.49124
THB249102,249102,台電苗圃,南投縣水里鄉帝君巷投131線24.6k,120.8714,23.86924
THB249105,249105,市政府,嘉義市東區吳鳳北路295-1號,120.45274,23.481769
THB249107,249107,中油布袋站,嘉義縣布袋鎮中國石油布袋加油站對面,120.16654,23.3798
THB249110,249110,正心中學,雲林縣斗六市西平路317號對面,120.53004,23.71572
THB249111,249111,民族路,南投縣南投市民族路160號,120.689988,23.909758
THB249113,249113,民雄鄉公所,嘉義縣民雄鄉鄉公所前,120.42872,23.55132
THB249114,249114,永光,雲林縣古坑鄉永光村文昌路90號前,120.55236,23.62636
THB249115,249115,永年中學,雲林縣虎尾鎮建國路13號對面,120.39944,23.67998
THB249116,249116,永昌,雲林縣古坑鄉文昌路181號對面,120.55173,23.62849
THB249117,249117,瓦瑤,雲林縣元長鄉中央路10號,120.36054,23.63917
THB249118,249118,瓦瑤,雲林縣元長鄉中央路10號對面,120.3606,23.63925
THB249119,249119,瓦窯前,南投縣國姓鄉大長路603-1號,120.873266473683,24.0542389210132
THB249121,249121,田頭,雲林縣斗南鎮田頭79號,120.49113,23.6979
THB249124,249124,光明里,南投縣南投市中正路161號,120.697645,23.940327
THB249125,249125,光華二路,南投縣南投市光華路35號對面,120.689991,23.95458
THB249127,249127,同仁,嘉義縣中埔鄉中埔同仁165-1號對面,120.513053,23.406861
THB249128,249128,同仁派出所,嘉義縣中埔鄉同仁派出所前對面,120.5127699,23.4054199
THB249129,249129,合和,雲林縣元長鄉元西路120號對面,120.30133,23.65311
THB249130,249130,好收1,雲林縣元長鄉好收48號,120.35065,23.6201
THB249131,249131,好收1,雲林縣元長鄉好收48號對面,120.35083,23.62019
THB249132,249132,好收2,雲林縣元長鄉好收6之8號,120.355189974514,23.6202399975108
THB249133,249133,好收2,雲林縣元長鄉好收6之8號對面,120.355215629855,23.620352314326
THB249134,249134,安和村1,嘉義縣新港鄉157縣道26.5km處,120.31151,23.51368
THB249136,249136,有才寮,雲林縣褒忠鄉長成146電杆對面,120.28976,23.71944
THB249139,249139,朴子農會,嘉義縣朴子市山通路25號,120.24623,23.46636
THB249140,249140,嘉義交流道,嘉義市西區北港路1490號,120.395118,23.493202
THB249141,249141,嘉義交流道,嘉義市西區北港路1525號,120.39543,23.49285
THB249142,249142,竹子腳,嘉義縣鹿草鄉竹子腳197號對面,120.29838,23.39469
THB249143,249143,竹子腳庄內,嘉義縣鹿草鄉竹子腳66之3號對面,120.287187,23.394424
THB249144,249144,竹坑口,南投縣國姓鄉國姓路133線5.2k投,120.84869,24.03293
THB249147,249147,竹圍橋,南投縣中寮鄉投22線5.4K,120.74003,23.92971
THB249148,249148,竹頭崎,嘉義縣中埔鄉臺三線295.4K,120.519176,23.39313
THB249149,249149,西安站,嘉義縣六腳鄉臺19線六斗尾130號對面,120.29694,23.55033
THB249150,249150,西羊稠,雲林縣四湖鄉西羊稠候車亭,120.19295,23.64224
THB249151,249151,西庄,嘉義縣新港鄉西庄村縣164縣道253公里處,120.38054,23.55716
THB249152,249152,西勢,雲林縣四湖鄉自強路27號,120.26566,23.64888
THB249153,249153,佑民醫院,南投縣草屯鎮太平路一段190號對面,120.681336,23.960208
THB249154,249154,冷水坑,南投縣埔里鎮西安路三段142號,120.93953,24.02717
THB249156,249156,妙音精舍,南投縣魚池鄉投69線15.2k,120.947249965311,23.8849799990065
THB249157,249157,宏仁國小,雲林縣水林鄉灣東村宏仁路30號對面,120.24122,23.60368
THB249158,249158,快官國小,彰化縣彰化市彰南路四段553號前5公尺對面,120.6131253,24.0693133
THB249159,249159,汴頭,嘉義縣中埔鄉汴頭11之1號前,120.532664,23.44105
THB249161,249161,咖啡園,南投縣仁愛鄉山林巷投80線10k,121.0147561,24.0812216
THB249162,249162,和溪厝,南投縣竹山鎮集山路三段1576號,120.662432,23.758255
THB249163,249163,定遠新村,南投縣仁愛鄉臺14甲線7.3k,121.1583405,24.0457447
THB249166,249166,怡然村,雲林縣大埤鄉農會怡然辦事處,120.40401,23.63764
